composition,icsdnum,energyperatom
Cl7Cu2Rb3,26369.0,-2.938
Rb2S1,261443.0,-2.938
Cu3P1,16247.0,-2.937
Na1Te1,61382.0,-2.9360000000000004
Cu1I1Se3,202404.0,-2.9360000000000004
Ca1Sn1Zn1,106358.0,-2.9339999999999997
Mg3Sb2,642809.0,-2.9330000000000003
Bi1K2Sn1,107616.0,-2.9330000000000003
Al4Sn3Sr11,159165.0,-2.9330000000000003
Mg2Si1,181102.0,-2.9330000000000003
Mg2Si1,167511.0,-2.9330000000000003
As1Cu2,15142.0,-2.932
Ag2Li3Si3,85305.0,-2.931
Cu5Sn4,150126.0,-2.93
Ag2O3,15999.0,-2.93
Br4Li2Zn1,73223.0,-2.929
Cl2Pt1,28527.0,-2.927
Cl2Pt1,98668.0,-2.927
Se1Zn1,162905.0,-2.926
Li7Sn3,104785.0,-2.926
Au1Rb3Sn4,107445.0,-2.925
I5Nb1,10457.0,-2.925
Hg1O1,15890.0,-2.924
P2Zn3,24487.0,-2.924
I1Li7N2,16799.0,-2.923
Cu5Sn4,150125.0,-2.923
Cu2Ni1Sn1,151208.0,-2.923
Cd3Rb2Se4,81657.0,-2.9219999999999997
Hg1O1,32561.0,-2.9219999999999997
Br1Cu1Se2,410004.0,-2.9210000000000003
Hg1O1,639125.0,-2.9210000000000003
Hg1O1,24062.0,-2.9210000000000003
Al2Cl8Hg3,10321.0,-2.9210000000000003
Cu8K3Se6,85728.0,-2.9210000000000003
Cu8K3Se6,85729.0,-2.9210000000000003
Cu1Li2Sb1,53300.0,-2.9210000000000003
I2Pb1,77325.0,-2.92
Li2Mg1Si1,181256.0,-2.92
Rb1Te1,73179.0,-2.9189999999999996
I2Pb1,24264.0,-2.9189999999999996
Ag3As1S3,40127.0,-2.9189999999999996
I2Pb1,42014.0,-2.9189999999999996
I2Pb1,52370.0,-2.9189999999999996
Cl2Pt1,44512.0,-2.918
I2Pb1,24265.0,-2.918
I2Pb1,24263.0,-2.918
I2Pb1,68819.0,-2.918
Ag2S3Te1,85135.0,-2.918
Au1Li1Sb1,107996.0,-2.917
Hg1In2Te4,25652.0,-2.917
Hg2Se4Sn1,165096.0,-2.9160000000000004
Na5Sb3Sn1,76495.0,-2.9160000000000004
Br4In1K1,47141.0,-2.915
Cu3P1,628626.0,-2.915
Cl9Cu5Rb4,201786.0,-2.9139999999999997
Cl2Te3,105.0,-2.9139999999999997
Bi1Li1Mg1,108112.0,-2.9130000000000003
K1Na4Sb3Sn1,54261.0,-2.9130000000000003
Cl9P1Te1,2770.0,-2.9130000000000003
I1Li1,44275.0,-2.912
I1Li1,44781.0,-2.911
Ba1Cu9Ge4,412885.0,-2.911
Ba1Sn2Zn2,25339.0,-2.911
As2Be1K4,300111.0,-2.91
Cu4K1Se3,628205.0,-2.91
Ba1Sn1Zn1,106317.0,-2.909
Hg1K6Se4,639060.0,-2.907
Li1Pd7,642266.0,-2.907
Ba14Ca1N6Na17,81846.0,-2.906
Ag3As1S3,61806.0,-2.906
Al1Cl6I1,26510.0,-2.905
Au1Li2Sn1,58533.0,-2.905
Cu9Ge4Sr1,412884.0,-2.905
Al1Li1,262064.0,-2.904
Li7Si2,24600.0,-2.903
As2Ba1Cu6,79256.0,-2.9010000000000002
I6Nb1Te4,78371.0,-2.9010000000000002
I1In1Te1,100703.0,-2.9010000000000002
Al1Li1,262069.0,-2.9010000000000002
Ca1Sn1Zn1,659612.0,-2.9
Ag1O1,27667.0,-2.9
Ag1O1,27659.0,-2.8989999999999996
Ag1Ba1Bi1,56978.0,-2.897
Cu1Na2P1,1153.0,-2.8960000000000004
Ge1I2,23176.0,-2.895
Ag1O1,69095.0,-2.8939999999999997
Ag1O1,202055.0,-2.8930000000000002
Cu8Rb3Se6,14011.0,-2.892
Au3K1Sn3,249645.0,-2.892
Ag1Sb1Te2,170663.0,-2.892
Br3Rh1,28245.0,-2.891
Cl7Rh1Se2,39583.0,-2.891
Cu4Rb1Se3,628760.0,-2.891
Li1Mg8Si4,181249.0,-2.889
Li13Sn5,104786.0,-2.888
Ag1Cl3Rb2,280031.0,-2.887
In1K2Na1Sb2,77181.0,-2.887
Li2Na1Sb1,54244.0,-2.886
Co1I4Rb2,1029.0,-2.885
Cl11Ir1S3,39584.0,-2.885
Br5Rb3Zn1,41536.0,-2.884
Cl3Cu1K1,15590.0,-2.884
Cd2Cl2P1,412647.0,-2.883
Ag1Sb1Te2,170662.0,-2.8819999999999997
Li15Si4,159397.0,-2.8819999999999997
Au1K1Se1,656713.0,-2.8810000000000002
K5Sb4,56530.0,-2.88
Br6Rb2Sb1,49715.0,-2.8789999999999996
Cu3K3P2,12163.0,-2.8789999999999996
Cu2K2Te5,280533.0,-2.878
Br3Sb1,27405.0,-2.878
Br2Ga1,62666.0,-2.877
B1I3,28328.0,-2.875
Rb1Te1,83350.0,-2.873
Ga4Sn3Sr11,159166.0,-2.8710000000000004
Cl5Sb1,412110.0,-2.87
Br3Sb1,14217.0,-2.8680000000000003
I3Si1,83643.0,-2.8680000000000003
Ca1Cd2Sb2,12151.0,-2.8680000000000003
In1Na3Sb2,300140.0,-2.8680000000000003
Br6Cd1Rb4,60625.0,-2.8680000000000003
Br8Ru1Te6,423674.0,-2.867
Br4Ge1,409856.0,-2.865
Ag3S3Sb1,33714.0,-2.865
Cd2Ge2Sr1,25331.0,-2.865
Br4Ge1,409857.0,-2.864
Br1In1,55189.0,-2.864
Ag3S3Sb1,605709.0,-2.864
As2Cu4K1,59207.0,-2.861
I3Pb1Rb1,161482.0,-2.861
Ag3P1Se4,97760.0,-2.86
K1Na1Te1,67276.0,-2.86
Cd1Li1P1,52813.0,-2.86
As1Cd1,432.0,-2.86
Cd2Sb2Sr1,12153.0,-2.859
I1Pd1Te1,50987.0,-2.859
Cl1Cu1Te2,641.0,-2.859
Cl6Pt1S2,66013.0,-2.859
Cl3Cu1Rb1,15522.0,-2.858
Na2Te1,182741.0,-2.858
Br4K2Zn1,72931.0,-2.858
Cl3Cu1Rb1,15523.0,-2.858
Cl3Cu1Rb1,56838.0,-2.858
Au1Bi1Sr1,106271.0,-2.8569999999999998
Ge1I3Rb1,40216.0,-2.8569999999999998
K5Sb3Sn1,656024.0,-2.8560000000000003
Li1Pd1,642255.0,-2.8560000000000003
Br4K2Zn1,72930.0,-2.8560000000000003
Ag1Br5Pb2,300100.0,-2.853
As1Br3,26774.0,-2.853
Br3Cu1K2,150293.0,-2.853
In1Li2Pd1,106802.0,-2.85
Cl12Ru1S4,410231.0,-2.85
Br4In1Na1,65462.0,-2.8489999999999998
Ge1Li1Zn1,171496.0,-2.8480000000000003
C1Mg3Zn1,44855.0,-2.847
Au1Mg1Sn1,159391.0,-2.847
Br2Cl2Cu1Rb2,15147.0,-2.847
Au1Ge1Na1,78866.0,-2.847
Bi9In6K11,413314.0,-2.845
Cu2Ge1Li1,15129.0,-2.844
Be1I2,92585.0,-2.844
Cu1Se1,162904.0,-2.844
I2Sn1,2831.0,-2.843
Ba1Cd1K2Sb2,422272.0,-2.843
Au1Rb1Se1,402190.0,-2.841
K1Mg1Sb1,41709.0,-2.841
N1Na3,421112.0,-2.84
Ge8Na15P1Sn1,417884.0,-2.839
Ca3Cu8Sn4,417716.0,-2.839
K5Te3,66024.0,-2.838
Ge1I3Rb1,85041.0,-2.8369999999999997
Ca3N1Sn1,106353.0,-2.8369999999999997
I3Rb1Sn1,400934.0,-2.8360000000000003
Mg2Si1,167512.0,-2.835
Br4Rb2Zn1,97854.0,-2.8339999999999996
Cd4Cl3P2,50938.0,-2.8339999999999996
Cl4Pb1,280975.0,-2.833
Br7In5,65197.0,-2.832
Br7In5,69624.0,-2.832
Li1Pd1,659883.0,-2.832
Br4Rb2Zn1,160678.0,-2.832
Mg1Na1Sb1,41797.0,-2.8310000000000004
Sn1Sr1Zn1,54356.0,-2.8289999999999997
K2Te2Zn1,420088.0,-2.8280000000000003
Au3Ge1Sr1,262387.0,-2.8280000000000003
Bi3K3Na2Sn1,50534.0,-2.827
Cu1Mg1Sb1,77364.0,-2.827
Ag1Ga1Te2,156128.0,-2.826
Ag1Ga1Te2,605236.0,-2.826
Ge1Mg2,52283.0,-2.826
Cd1Se1,620421.0,-2.825
Cu15Si4,36254.0,-2.824
Al2Li3,57951.0,-2.824
As1Na1Zn1,160956.0,-2.824
Ag2Ba1Ge2,25318.0,-2.823
Au1K2P1,300201.0,-2.823
Cd1Se1,620432.0,-2.822
Li12Mg3Si4,39596.0,-2.821
I5K1Sn2,152009.0,-2.82
Ag1N1,167858.0,-2.819
Au1Bi1Li2,58400.0,-2.818
Ag5Cl2P1S4,416587.0,-2.818
Ag1Bi1Ca1,416283.0,-2.8160000000000003
Ag1Pd3Se1,174642.0,-2.8160000000000003
Br7In4,97430.0,-2.8139999999999996
Br3Cu1Rb2,150295.0,-2.8139999999999996
Cu3Se2,16949.0,-2.8139999999999996
Li5Na2Sn4,104760.0,-2.812
K2Te1,631721.0,-2.812
K2Te1,641376.0,-2.812
I1K1,53827.0,-2.8080000000000003
Cd4K1P3,262033.0,-2.807
Ge4Li15,43235.0,-2.806
N1Na3,165989.0,-2.806
Hg1Rb6Se4,639159.0,-2.805
Br1Te2,106.0,-2.805
Br2In1,60851.0,-2.805
Br2In1,62240.0,-2.805
Br7Fe1Te1,39531.0,-2.804
Cl9P1Se1,78914.0,-2.804
Li2Si1Zn1,642380.0,-2.804
N1Na3,165990.0,-2.803
Br7In4,97429.0,-2.802
Br7In4,401451.0,-2.802
As2Cu5,26253.0,-2.802
Cd1K6Te4,420087.0,-2.801
Ag2Ca1Ge2,25316.0,-2.8
As1K1Zn1,43985.0,-2.799
Br4Na2Zn1,73224.0,-2.799
As3Na1Zn4,262036.0,-2.799
Cl2Zn1,26154.0,-2.798
Br4Sn1,51570.0,-2.798
Cu8K4Te11,71512.0,-2.7969999999999997
Br9In7,78804.0,-2.7969999999999997
Cl2Zn1,26153.0,-2.7969999999999997
Cl2Zn1,1692.0,-2.7969999999999997
Li1Mg4Si2,181250.0,-2.7960000000000003
Cd1K2Sb2Sr1,422273.0,-2.795
Cu11K3Te16,88338.0,-2.795
Cl2Zn1,26152.0,-2.792
Au1K3O1,79086.0,-2.7910000000000004
Cu6Ga21Li13,106534.0,-2.79
Li1Sb1Zn1,42064.0,-2.7889999999999997
Hg1O1,16627.0,-2.787
Ag2Ge3Li3,85306.0,-2.787
Cu1Li2Sn1,103043.0,-2.786
Ge3Li8Zn2,171497.0,-2.786
Cl4Hg1K2,38109.0,-2.785
I5In1Pb2,152028.0,-2.784
As3Rb1Zn4,262038.0,-2.784
Cu1Te2,629329.0,-2.782
Cl6Pd1S2,39434.0,-2.78
Cu4Sn2Sr1,422455.0,-2.779
Cu2S1,20560.0,-2.778
Ag2Ge2Sr1,25317.0,-2.7769999999999997
Ge1I2,27674.0,-2.7769999999999997
Ag1Bi1Ca1,659377.0,-2.7760000000000002
Ga1Li1,634527.0,-2.775
Cl2Pd1,421220.0,-2.772
Rb1Sn1,650061.0,-2.772
Na8Sb4Sn1,655768.0,-2.772
Cd1Na4P2,67262.0,-2.7710000000000004
Cl2Pd1,421221.0,-2.767
Cl2Pd1,404624.0,-2.766
Ag1Ni1Te2,605619.0,-2.765
Cl6I1P1,26594.0,-2.765
As2Zn3,44023.0,-2.765
As2Zn3,87142.0,-2.765
N1Na3,165993.0,-2.763
Hg4Se6Si1,95228.0,-2.761
I5In1Sn2,151993.0,-2.761
Ag3Na1O2,9627.0,-2.76
Ag2Ba1Te2,246048.0,-2.76
I1Rb1,22168.0,-2.758
Ba14Ca1N6Na21,81847.0,-2.758
Cu5K2Te5,71204.0,-2.758
K4P2Zn1,67261.0,-2.7569999999999997
Br3In1,65198.0,-2.7539999999999996
Ag1In1Te2,605480.0,-2.7539999999999996
As1Cl5,412103.0,-2.752
Cu1K2P1,61082.0,-2.752
Ge1Li2Zn1,53678.0,-2.752
Au3O2Rb5,91308.0,-2.7510000000000003
Br6K2Pt1,23771.0,-2.7510000000000003
Au1Bi1Cl6,407221.0,-2.75
Bi2Mg3,659569.0,-2.7489999999999997
Al1I3,391247.0,-2.748
As2Zn3,611595.0,-2.748
Cu2Sb1,412295.0,-2.747
Cu8Sn4Sr3,422454.0,-2.747
Cu2Sb1,42323.0,-2.747
Cd3P2,620208.0,-2.7460000000000004
Cd3P2,158864.0,-2.7460000000000004
As1Au1Na2,23254.0,-2.7460000000000004
Ag2Hg1Se4Sn1,95094.0,-2.7460000000000004
Li7Sn2,104784.0,-2.745
Br8Ga2Pd1,413229.0,-2.7430000000000003
Cl3Pt1,413423.0,-2.7430000000000003
Cu1K1Te1,12158.0,-2.7430000000000003
Cl8Pt1S2,66012.0,-2.741
I1K1,61661.0,-2.738
Br1Cu1Te2,67252.0,-2.737
Al1I4In1,418802.0,-2.737
Br7Fe1Se1,39528.0,-2.736
Ba1Cu9Sn4,182106.0,-2.735
Au1Te2,65104.0,-2.734
As1Cd2Cl2,26013.0,-2.733
Cl9Sb1Se1,78912.0,-2.7289999999999996
Cl6Pd1Se2,39435.0,-2.7289999999999996
Ag7P1S6,601451.0,-2.7289999999999996
Br6K2Te1,22078.0,-2.728
Au1Te2,659333.0,-2.725
Cl10Pd1Te2,39436.0,-2.7230000000000003
Li8Pb3,41369.0,-2.722
Br6K2Te1,65117.0,-2.717
Br6Rb2Te1,49520.0,-2.717
Au1Li2Pb1,58528.0,-2.716
As1Cu1Na2,43937.0,-2.715
Cu9Sn4Sr1,424219.0,-2.715
As1Cu3,655109.0,-2.715
Cl4Te1,411157.0,-2.715
Ca1Cu9Sn4,424221.0,-2.714
Br6Rb2Te1,49521.0,-2.714
Cl9S1Sb1,72391.0,-2.713
Au1Se1,73668.0,-2.7119999999999997
Au1Cl1Te2,16324.0,-2.7119999999999997
Hg3Na2S4,71597.0,-2.71
Cu1Na1Te1,12156.0,-2.71
Bi1K1Mg1,616748.0,-2.708
I1Rb1,61559.0,-2.7060000000000004
I1Rb1,61523.0,-2.7060000000000004
Au1Cl8P1,62236.0,-2.7039999999999997
Br6K2Te1,38346.0,-2.7039999999999997
Bi2I9Rb3,90170.0,-2.702
Au1Na1Sn1,58554.0,-2.701
K8Sb4Sn1,44679.0,-2.701
Cl2S1,38351.0,-2.7
Rb2Te1,55135.0,-2.698
Au1Cu1Sn1,611768.0,-2.698
Ca3N1Pb1,106351.0,-2.698
Cd3Cl3P1,201025.0,-2.697
Hg1Na4P2,67260.0,-2.694
Ge1Mg2,181763.0,-2.694
Au3Cl8Rb3,9578.0,-2.694
I1Na1,61504.0,-2.693
I1Na1,52240.0,-2.693
Al1Br7Se1,401396.0,-2.6919999999999997
As1Cu3,26776.0,-2.69
Cu3Ge1,86003.0,-2.6889999999999996
Cu2Li1Sn1,150602.0,-2.688
Li3Pb1,104764.0,-2.688
I5In3Sn1,74762.0,-2.687
Au3Rb1Se2,82541.0,-2.6860000000000004
Ag8S6Si1,1054.0,-2.6860000000000004
Au1K1Te1,71651.0,-2.6860000000000004
I5In3Sn1,74761.0,-2.685
As1Cu3,16840.0,-2.6839999999999997
Ag1I1Se3,414116.0,-2.681
As2Cu3K3,32015.0,-2.68
I4Si1,91745.0,-2.68
Ga1I3Li1,202642.0,-2.679
Rb2Te1,55138.0,-2.679
Cd1Se1,52833.0,-2.678
Na3P1,26884.0,-2.676
Cu1Te1,43273.0,-2.676
Te1Zn1,77072.0,-2.6710000000000003
As1Cd1Na1,9571.0,-2.67
Te1Zn1,80076.0,-2.668
Cl2I1K1,2637.0,-2.6660000000000004
Ge1Li2Zn1,53677.0,-2.6639999999999997
Te1Zn1,67779.0,-2.662
Cu4Na1Sb2,59206.0,-2.66
Li1Mg2Si1,181252.0,-2.66
Cu1Ge1Mg1,627730.0,-2.659
I1Te2,107.0,-2.658
Cd2K2Te3,420089.0,-2.658
Al1I9P2,35404.0,-2.657
Br3Cd4P2,75508.0,-2.656
Ag1N1,167874.0,-2.656
Au1Rb1Te1,71652.0,-2.655
Al1Cl6I3,26403.0,-2.654
Cu3K1Te2,100830.0,-2.6519999999999997
Au1Li1Mg1Sn1,16477.0,-2.6510000000000002
Ag2Ba1Sn2,25332.0,-2.648
Al1K6Na3Sb4,401209.0,-2.648
Ag3As1Se3,82636.0,-2.647
Be2Zn1,168955.0,-2.6460000000000004
Au1Rb1Te1,75026.0,-2.6460000000000004
Ag1Sb1Sr1,56990.0,-2.6439999999999997
Cl8I1P1,201777.0,-2.641
Bi1Cu1Mg1,58774.0,-2.638
Au1O1Rb3,79087.0,-2.637
Bi1I3,20676.0,-2.634
Cu3Ge1,627687.0,-2.633
Au1K5P2,40700.0,-2.6310000000000002
Ag1Br3Rb2,150287.0,-2.6289999999999996
Li7Pb2,104765.0,-2.628
Cd3K2Te4,81658.0,-2.627
Cu1I1Te2,67253.0,-2.6239999999999997
Ag1Be2,57347.0,-2.623
Au2Te3,23594.0,-2.622
Au1Ga1Li2,58461.0,-2.62
Br6K2Se1,36228.0,-2.62
Cl4Pt1,22073.0,-2.62
Ag1O1,35662.0,-2.6180000000000003
Br6Pd1Rb2,36305.0,-2.6180000000000003
Li2Pd1,104773.0,-2.617
Au1Na1Te1,71650.0,-2.617
Au1Cl4K1,73080.0,-2.611
Ag7As1S6,604743.0,-2.611
Cl8Hg2Pd1Rb2,203187.0,-2.611
Br3Cd1Rb1,808.0,-2.609
Ag3Li17Sn6,170571.0,-2.605
N1Na3,165994.0,-2.605
Ag1Li2Sb1,52589.0,-2.6039999999999996
Ag5S4Sb1,36347.0,-2.603
I1In1,55180.0,-2.602
As2K4Zn1,409919.0,-2.6010000000000004
Cd1Li2Sb1,52815.0,-2.6010000000000004
Cu3Na1Te2,60860.0,-2.6
Br5P1,22140.0,-2.6
As2Zn3,24486.0,-2.5989999999999998
Li2Si1Zn1,642379.0,-2.596
Ga1K6Na3Sb4,77274.0,-2.595
As1Cd3Cl3,23306.0,-2.594
Ga1I4Li1,60850.0,-2.592
As1Cu1K2,43936.0,-2.591
Mg9Sn5,55577.0,-2.591
Hg1K4P2,67263.0,-2.59
I2Mg1,281551.0,-2.59
I2Mg1,52279.0,-2.589
Al1Rb6Sb3,300217.0,-2.589
Br1Cu1Te1,93924.0,-2.5860000000000003
Ga1I4K1,400816.0,-2.583
As3Cd4K1,262032.0,-2.582
Au3K3Sb2,78977.0,-2.5810000000000004
Au1Na2Sb1,23255.0,-2.5810000000000004
Ag1Au1Te4,30874.0,-2.58
Cd1Ge1Li2,52803.0,-2.5780000000000003
Ga1Li2,659761.0,-2.575
Au2Bi1,52284.0,-2.574
Cd1Te2Zn1,181019.0,-2.574
As1Na3,81564.0,-2.571
Ga2I3,24822.0,-2.57
As3Cd4Na1,262035.0,-2.569
As1Na3,182162.0,-2.568
Ag8Ge1S6,100079.0,-2.5669999999999997
Cd3P2,24488.0,-2.5660000000000003
Br3Cu2Rb1,150306.0,-2.563
I2Ni1,22108.0,-2.563
As3Cd4Rb1,262037.0,-2.5610000000000004
Ge1Li1Mg2,53671.0,-2.5580000000000003
Au1Cl4Na1,63135.0,-2.557
Ag2Hg1O2,280333.0,-2.557
Cd1Sb1,52831.0,-2.555
Ag2Sn2Sr1,414.0,-2.551
I1In1,55183.0,-2.551
I3P1,311.0,-2.549
K1Sb1Zn1,44680.0,-2.5469999999999997
Cu3Sn1,103103.0,-2.546
Li10Pb3,30221.0,-2.545
Au4K1Sn2,58522.0,-2.542
I2Pd1Te1,409062.0,-2.542
Ba1Mg1Sn1,615965.0,-2.542
Au1K2Sb1,380340.0,-2.542
I6Rb2Sn1,22104.0,-2.54
I4In1Li1,36599.0,-2.54
I4Li2Zn1,69034.0,-2.537
Ga1I9P2,280336.0,-2.535
Br4I2Pd1Rb2,412835.0,-2.5340000000000003
I3Sb1,56569.0,-2.533
I3Sb1,30906.0,-2.533
Cu3Sb1,44479.0,-2.531
Mg2Sn1,642850.0,-2.531
Ag1Te3,37186.0,-2.531
Au3Rb3Sb2,78978.0,-2.529
I4In1Rb1,36601.0,-2.5269999999999997
C1I4,30789.0,-2.524
As1Na3,69677.0,-2.523
Na1Sb1Zn1,160957.0,-2.522
Na1Sb1Zn1,12154.0,-2.522
Sb10Zn13,159092.0,-2.52
As2Cd1K4,300190.0,-2.52
Cl4Se1,15578.0,-2.519
Cu2Te1,655706.0,-2.519
Ag8S6Sn1,42533.0,-2.517
Te1Zn1,80075.0,-2.515
Au1In1Li2,58497.0,-2.5140000000000002
As2Au1K5,40698.0,-2.5140000000000002
Cl8I1Sb1,26509.0,-2.512
Br3Cd1In1,79512.0,-2.508
Br6Pd1Te2,405773.0,-2.505
Au2Be1,150581.0,-2.505
As1I3,23003.0,-2.504
Cu10Sn3,1847.0,-2.501
Cu10Sn3,103105.0,-2.501
Ag1K1Se1,52586.0,-2.501
Cl2Cu1,66645.0,-2.498
Cu10Sb3,44480.0,-2.498
Br2Pd1,27443.0,-2.497
Ag1Cu1S1,30233.0,-2.497
Hg5Rb4Te13,280532.0,-2.496
Cu3Sn1,103101.0,-2.495
Ag1Cu1S1,66581.0,-2.495
Ag1Cu1S1,66580.0,-2.495
Ag1Cu1S1,66582.0,-2.495
As2Cd3,609930.0,-2.489
As2Cd3,23245.0,-2.489
Ag1Bi1Li2,57350.0,-2.488
Ga1Ge2Na5,169702.0,-2.487
Cl4I1K1,30203.0,-2.487
Ag4K2S3,863.0,-2.483
Br7Ga1Se1,78913.0,-2.4819999999999998
Ag1Li2Sn1,58318.0,-2.4819999999999998
Cd1Te1,108238.0,-2.48
Al1I8P1,35403.0,-2.48
Au1Bi1Na2,261790.0,-2.48
Li3Pd1,104775.0,-2.479
Au1I1Te2,16325.0,-2.478
Ga6Na10Sn3,103829.0,-2.477
I4In1Na1,65463.0,-2.477
I2Pt1,60760.0,-2.476
I4Rb2Zn1,56425.0,-2.476
Au1Se1,52674.0,-2.476
Mg2Sn1,181767.0,-2.475
In1Li2,659830.0,-2.469
Cl1Cu1,78271.0,-2.469
Cl3Hg1Na1,38302.0,-2.469
Cu1Mg1Sn1,103054.0,-2.464
Ag1I1Te3,414117.0,-2.463
As2Cu1K5,40699.0,-2.46
Cu11Sb3,103093.0,-2.459
Cd4I3P2,23307.0,-2.4530000000000003
Au5O2Rb7,95825.0,-2.45
As2Hg1K4,402573.0,-2.447
Ag4Rb2S3,409727.0,-2.444
I2In1,46034.0,-2.444
Cu3Sb1,628989.0,-2.443
Cu3Sb1,53337.0,-2.443
Au1Bi1K2,380341.0,-2.443
Br6Pd1Se2,405774.0,-2.44
Cd1Na1Sb1,12159.0,-2.439
Ag8Ba1S5,50662.0,-2.439
K3N1,99999.0,-2.438
Cd1K1Sb1,620064.0,-2.438
Au1Cl7Te1,61350.0,-2.434
Cu1K2Sb1,53298.0,-2.4330000000000003
I6K2Pt1,37190.0,-2.432
Au1Br1Se1,2897.0,-2.43
Cu10Sn3,629279.0,-2.4290000000000003
Ge1I4,67895.0,-2.428
Br2Zn1,30803.0,-2.428
I6Pt1Rb2,37191.0,-2.426
Cu8O1,62764.0,-2.42
I1Te1,108.0,-2.416
Cu4Mg1Sn1,103055.0,-2.408
Au1Bi1Br6,407220.0,-2.406
K2Mg5Sn3,421342.0,-2.406
Te1Zn1,78310.0,-2.405
Cd1I6In4,66290.0,-2.405
Li15Pd4,642260.0,-2.398
Au1Br3Rb1,9577.0,-2.397
Ga1I3,413457.0,-2.397
Au1Cl5S1,39532.0,-2.395
I4Sn1,36146.0,-2.392
K3P1,25550.0,-2.392
K1Na2Sb1,44332.0,-2.391
Ge1Mg2,636941.0,-2.39
Cl1Cu1,78273.0,-2.388
Ga2I8Pd1,413230.0,-2.379
Ag1As1Na2,49007.0,-2.378
I4Sn1,18010.0,-2.378
Bi1Na3,26881.0,-2.376
Ag1I3K2,26107.0,-2.375
Cd1Te1,67862.0,-2.374
Cl8I3Sb1,32662.0,-2.371
As1Hg1K1,10458.0,-2.37
Mg2Sn1,182695.0,-2.37
Cd1Li2Pb1,102016.0,-2.369
I6K2Te1,23649.0,-2.3680000000000003
Te1Zn1,653197.0,-2.367
Te1Zn1,31840.0,-2.366
Br7P1,26025.0,-2.366
Ag3Na1S2,73198.0,-2.362
I6Rb2Te1,36009.0,-2.3569999999999998
Ag1I3Rb2,200002.0,-2.354
Cu1K5Sb2,32032.0,-2.35
Ag7As1Se6,604758.0,-2.3480000000000003
I6Pd1Rb2,92477.0,-2.347
Hg1S1,639164.0,-2.344
As2Cd3,56167.0,-2.3409999999999997
Ag3Rb1S2,1034.0,-2.339
Hg1S1,602877.0,-2.3369999999999997
Hg1S1,81923.0,-2.336
Br2Zn1,26080.0,-2.335
Al1I7Te1,401395.0,-2.334
Au7Ge2K4,79111.0,-2.332
Na9Sn4,105166.0,-2.331
I3In1,23136.0,-2.327
Au1Cl7S1,63112.0,-2.325
Ag8Ge1Se6,10432.0,-2.322
Ag1Li2Pb1,58314.0,-2.322
Cu1Ga1I4,400817.0,-2.322
Au1Cd1Sb1,52663.0,-2.3209999999999997
Cd6Sb5,52832.0,-2.3209999999999997
Cd1Li2Pb1,102015.0,-2.32
Cu3Sn1,150503.0,-2.318
As1K3,26887.0,-2.318
Br8Hg2Pd1Rb2,203188.0,-2.312
Au1Cu3Sn1,611766.0,-2.312
Cu2I3Rb1,150307.0,-2.311
Ag4K2Se3,54102.0,-2.309
I6Pd1Rb2,92478.0,-2.309
Cd1Te1,246693.0,-2.3080000000000003
Br2Cl6I3Sb1,26404.0,-2.307
I8Pt3,60761.0,-2.305
Au1Br4K1,280033.0,-2.3040000000000003
Cd1Te1,246692.0,-2.302
Au1Br4Rb1,26022.0,-2.299
I2Pd1,25120.0,-2.299
Cd1Te1,620524.0,-2.295
I2Pd1,23169.0,-2.293
Ag2O1,35540.0,-2.291
Ag2O1,31058.0,-2.291
Ag1As1K2,1154.0,-2.289
Ag2Cl4Pd1,65239.0,-2.289
Ag8Se6Sn1,95093.0,-2.2840000000000003
Ge1Na2Zn1,240728.0,-2.28
Br2Cd1,52367.0,-2.278
Br2Cd1,25782.0,-2.278
In3Li13,51963.0,-2.27
Br1Cu1,78277.0,-2.27
Au1I1Te1,1661.0,-2.269
K3Sb1,26886.0,-2.2680000000000002
Ag1Cu1Te2,42482.0,-2.266
Ag5K1S3,59334.0,-2.263
Au1Li3,58524.0,-2.255
In1Li2Mg1,51965.0,-2.251
Ag1Al1Li2,57330.0,-2.25
Ag1Au1Te2,165971.0,-2.249
Ag5Rb1S3,67984.0,-2.247
K3Sb1,44677.0,-2.239
O2Rb9,1239.0,-2.237
Ag3Cu1S2,163983.0,-2.235
I3Pt1,47120.0,-2.233
Ag3Cu1S2,163982.0,-2.2319999999999998
Ag3Cu1S2,67526.0,-2.2319999999999998
Ag1Na2Sb1,10010.0,-2.229
Bi1K3,409223.0,-2.2159999999999997
Bi1K3,26885.0,-2.2159999999999997
Br1Cu1,78278.0,-2.2119999999999997
Hg3Rb2Te4,83633.0,-2.2119999999999997
Au7Rb4Sn2,58581.0,-2.209
Ag3As2K3,32016.0,-2.208
Au12K23Sn9,248047.0,-2.198
Ag3K1Se2,402643.0,-2.193
Bi1K3,58793.0,-2.191
Ag1K2Sb1,1155.0,-2.176
Ag3Rb1Se2,90795.0,-2.175
I3Rb1,61348.0,-2.175
Ga1I7Te1,407982.0,-2.175
Au5Sn1,58589.0,-2.175
Cd4I3Sb2,80589.0,-2.168
Ag3Au1S2,15732.0,-2.166
Ag7Rb1S4,71645.0,-2.166
Ag9Ga1Se6,2411.0,-2.165
Hg1K1Sb1,56201.0,-2.1630000000000003
Br4Se1,10039.0,-2.156
Hg1S1,169621.0,-2.154
Ga1Li1Mg2,103782.0,-2.1519999999999997
Ag2O1,20368.0,-2.1519999999999997
