composition,structure_id,energyperatom
Rb1As1,sg148_icsd_082236_RbAs_2,-3.1918811739999997
Rb1As1,sg80_icsd_027040_RbAs_2,-3.1901764710000005
Rb1As1,sg141_icsd_108656_RbAs_2,-3.19010971
Rb1As1,sg109_icsd_645167_RbAs_2,-3.1893468389999997
Rb1As1,sg140_icsd_052202_RbAs_2,-3.185669755
Rb1As1,sg144_icsd_080076_RbAs_2,-3.18411891
Rb1As1,sg67_icsd_169297_RbAs_2,-3.176992976
Rb1As1,sg69_icsd_085577_RbAs_2,-3.174573692
Rb1As1,sg4_icsd_054976_RbAs_2,-3.1713522380000003
Rb1As1,sg12_icsd_053456_RbAs_2,-3.1707490689999998
Rb1As1,sg72_icsd_181462_RbAs_2,-3.1690577610000004
Rb1As1,sg55_icsd_105352_RbAs_2,-3.167643695
Rb1As1,sg164_icsd_060168_RbAs_2,-3.166782788
Rb1As1,sg14_icsd_180621_RbAs_2,-3.1656783460000004
Rb1As1,sg15_icsd_184514_RbAs_2,-3.160389992
Rb1As1,sg42_icsd_089239_RbAs_2,-3.1602539010000004
Rb1As1,sg38_icsd_183254_RbAs_2,-3.1534661089999996
Rb1As1,sg194_icsd_262069_RbAs_2,-3.153057304
Rb1As1,sg12_icsd_015327_RbAs_2,-3.1516336939999996
Rb1As1,sg36_icsd_068969_RbAs_2,-3.1516020489999996
Rb1As1,sg55_icsd_083350_RbAs_2,-3.150103959
Rb1As1,sg25_icsd_652436_RbAs_2,-3.148996209
Rb1As1,sg25_icsd_020375_RbAs_2,-3.14889941
Rb1As1,sg33_icsd_015057_RbAs_2,-3.139143466
Rb1As1,sg160_icsd_655497_RbAs_2,-3.134579705
Rb1As1,sg160_icsd_151599_RbAs_2,-3.1341934639999995
Rb1As1,sg166_icsd_077852_RbAs_2,-3.1339262000000003
Rb1As1,sg15_icsd_040252_RbAs_2,-3.127791673
Rb1As1,sg12_icsd_637492_RbAs_2,-3.126704886
Rb1As1,sg64_icsd_262064_RbAs_2,-3.126170001
Rb1As1,sg84_icsd_061063_RbAs_2,-3.1142997980000002
Rb1As1,sg12_icsd_082900_RbAs_2,-3.113143992
Rb1As1,sg192_icsd_181463_RbAs_2,-3.109405451
Rb1As1,sg41_icsd_037020_RbAs_2,-3.1016546110000003
Rb1As1,sg62_icsd_651025_RbAs_2,-3.095208374
Rb1As1,sg186_icsd_087503_RbAs_2,-3.09481151
Rb1As1,sg39_icsd_068701_RbAs_2,-3.086960565
Rb1As1,sg174_icsd_024143_RbAs_2,-3.079416764
Rb1As1,sg194_icsd_085824_RbAs_2,-3.0775043330000003
Rb1As1,sg189_icsd_076458_RbAs_2,-3.076733698
Rb1As1,sg28_icsd_183250_RbAs_2,-3.0766894160000002
Rb1As1,sg15_icsd_016723_RbAs_2,-3.06637766
Rb1As1,sg191_icsd_161110_RbAs_2,-3.062957625
Rb1As1,sg190_icsd_043694_RbAs_2,-3.055840652
Rb1As1,sg67_icsd_182545_RbAs_2,-3.050634816
Rb1As1,sg71_icsd_089535_RbAs_2,-3.0492016939999997
Rb1As1,sg71_icsd_095835_RbAs_2,-3.0486414089999996
Rb1As1,sg164_icsd_020459_RbAs_2,-3.048106492
Rb1As1,sg10_icsd_104782_RbAs_2,-3.044019645
Rb1As1,sg17_icsd_058806_RbAs_2,-3.041608045
Rb1As1,sg42_icsd_069495_RbAs_2,-3.037625681
Rb1As1,sg129_icsd_024754_RbAs_2,-3.036914005
Rb1As1,sg140_icsd_052050_RbAs_2,-3.016703908
Rb1As1,sg194_icsd_168366_RbAs_2,-3.0125515789999997
Rb1As1,sg136_icsd_654407_RbAs_2,-2.995501869
Rb1As1,sg5_icsd_068712_RbAs_2,-2.989261258
Rb1As1,sg194_icsd_044987_RbAs_2,-2.985904474
Rb1As1,sg141_icsd_074988_RbAs_2,-2.985793055
Rb1As1,sg60_icsd_056604_RbAs_2,-2.984070949
Rb1As1,sg138_icsd_074985_RbAs_2,-2.9482638760000004
Rb1As1,sg140_icsd_090897_RbAs_2,-2.9061545030000002
Rb1As1,sg42_icsd_069042_RbAs_2,-2.874307908
Rb1As1,sg64_icsd_160382_RbAs_2,-2.827997775
Rb1As1,sg194_icsd_044992_RbAs_2,-2.827982818
Rb1As1,sg174_icsd_150551_RbAs_2,-2.82798268
Rb1As1,sg166_icsd_060377_RbAs_2,-2.827483965
Rb1As1,sg166_icsd_184500_RbAs_2,-2.82737134
Rb1As1,sg194_icsd_618298_RbAs_2,-2.826656046
Rb1As1,sg187_icsd_183245_RbAs_2,-2.82659258
Rb1As1,sg187_icsd_246150_RbAs_2,-2.824978605
Rb1As1,sg186_icsd_651449_RbAs_2,-2.790529648
Rb1As1,sg186_icsd_076954_RbAs_2,-2.789950704
Rb1As1,sg123_icsd_652848_RbAs_2,-2.781324515
Rb1As1,sg99_icsd_107010_RbAs_2,-2.697782505
Rb1As1,sg12_icsd_017013_RbAs_2,-2.68968701
Rb1As1,sg227_icsd_620095_RbAs_2,-2.675187804
Rb1As1,sg31_icsd_167513_RbAs_2,-2.633701745
Rb1As1,sg194_icsd_106926_RbAs_2,-2.609469085
Rb1As1,sg219_icsd_044764_RbAs_2,-2.588604741
Rb1As1,sg25_icsd_043951_RbAs_2,-2.58707615
Rb1As1,sg143_icsd_166273_RbAs_2,-2.58324172
Rb1As1,sg131_icsd_024692_RbAs_2,-2.564909885
Rb1As1,sg131_icsd_654379_RbAs_2,-2.55792453
Rb1As1,sg227_icsd_261847_RbAs_2,-2.547417873
Rb1As1,sg225_icsd_087108_RbAs_2,-2.228839665
Rb1As1,sg47_icsd_095729_RbAs_2,-2.22006211
Rb1As1,sg107_icsd_017032_RbAs_2,-2.2146741530000003
Rb1As1,sg225_icsd_659985_RbAs_2,-2.205438264
Rb1As1,sg216_icsd_181345_RbAs_2,-2.205437225
Rb1As1,sg224_icsd_030381_RbAs_2,-2.205326113
Rb1As1,sg1_icsd_161079_RbAs_2,-2.135907135
Rb1As1,sg194_icsd_163950_RbAs_2,-2.135721288
Rb1As1,sg221_icsd_029121_RbAs_2,-2.116071858
Rb1As1,sg223_icsd_181465_RbAs_2,-1.994520164
Rb1As1,sg216_icsd_028389_RbAs_2,-1.9861704180000002
Na1Bi1,sg47_icsd_095729_NaBi_2,-3.00947475
Na1Bi1,sg4_icsd_054976_NaBi_2,-3.006387448
Na1Bi1,sg166_icsd_077852_NaBi_2,-3.006385668
Na1Bi1,sg160_icsd_655497_NaBi_2,-2.99544471
Na1Bi1,sg60_icsd_051516_NaBi_2,-2.9941395460000004
Na1Bi1,sg15_icsd_184514_NaBi_2,-2.994111063
Na1Bi1,sg129_icsd_182250_NaBi_2,-2.993709575
Na1Bi1,sg123_icsd_652848_NaBi_2,-2.99365308
Na1Bi1,sg25_icsd_020375_NaBi_2,-2.992221503
Na1Bi1,sg107_icsd_017032_NaBi_2,-2.99221104
Na1Bi1,sg25_icsd_652436_NaBi_2,-2.9921484210000004
Na1Bi1,sg71_icsd_095835_NaBi_2,-2.991598483
Na1Bi1,sg41_icsd_037020_NaBi_2,-2.9910033589999996
Na1Bi1,sg64_icsd_160382_NaBi_2,-2.9909768839999997
Na1Bi1,sg67_icsd_169297_NaBi_2,-2.9897358210000005
Na1Bi1,sg67_icsd_165938_NaBi_2,-2.989675543
Na1Bi1,sg140_icsd_052202_NaBi_2,-2.989648978
Na1Bi1,sg187_icsd_246150_NaBi_2,-2.985410245
Na1Bi1,sg194_icsd_106926_NaBi_2,-2.98529637
Na1Bi1,sg194_icsd_168366_NaBi_2,-2.985252045
Na1Bi1,sg42_icsd_089239_NaBi_2,-2.984865582
Na1Bi1,sg62_icsd_651025_NaBi_2,-2.9844394139999997
Na1Bi1,sg216_icsd_028389_NaBi_2,-2.9796840089999996
Na1Bi1,sg55_icsd_083350_NaBi_2,-2.962117803
Na1Bi1,sg88_icsd_042062_NaBi_2,-2.952610618
Na1Bi1,sg141_icsd_074988_NaBi_2,-2.9500957139999997
Na1Bi1,sg15_icsd_016723_NaBi_2,-2.9453515880000003
Na1Bi1,sg72_icsd_181462_NaBi_2,-2.9422982089999996
Na1Bi1,sg19_icsd_014010_NaBi_2,-2.940747053
Na1Bi1,sg38_icsd_183254_NaBi_2,-2.939962598
Na1Bi1,sg99_icsd_107010_NaBi_2,-2.936959045
Na1Bi1,sg80_icsd_027040_NaBi_2,-2.936897343
Na1Bi1,sg109_icsd_645167_NaBi_2,-2.936277056
Na1Bi1,sg140_icsd_090897_NaBi_2,-2.9362453889999998
Na1Bi1,sg141_icsd_108656_NaBi_2,-2.936131451
Na1Bi1,sg12_icsd_637492_NaBi_2,-2.936094453
Na1Bi1,sg144_icsd_080076_NaBi_2,-2.935898885
Na1Bi1,sg148_icsd_082236_NaBi_2,-2.925346349
Na1Bi1,sg69_icsd_085577_NaBi_2,-2.9213770180000003
Na1Bi1,sg55_icsd_105352_NaBi_2,-2.920752498
Na1Bi1,sg187_icsd_183245_NaBi_2,-2.9198247000000004
Na1Bi1,sg63_icsd_100672_NaBi_2,-2.9192549860000003
Na1Bi1,sg194_icsd_181457_NaBi_2,-2.91662757
Na1Bi1,sg166_icsd_184500_NaBi_2,-2.916504915
Na1Bi1,sg140_icsd_052050_NaBi_2,-2.915796322
Na1Bi1,sg194_icsd_618298_NaBi_2,-2.9142551039999995
Na1Bi1,sg43_icsd_037016_NaBi_2,-2.9094212880000003
Na1Bi1,sg14_icsd_180621_NaBi_2,-2.908670774
Na1Bi1,sg186_icsd_651449_NaBi_2,-2.908358155
Na1Bi1,sg191_icsd_161110_NaBi_2,-2.90822548
Na1Bi1,sg189_icsd_076458_NaBi_2,-2.908208372
Na1Bi1,sg64_icsd_262064_NaBi_2,-2.902663949
Na1Bi1,sg186_icsd_087503_NaBi_2,-2.899204082
Na1Bi1,sg36_icsd_261828_NaBi_2,-2.89818571
Na1Bi1,sg186_icsd_076954_NaBi_2,-2.89547816
Na1Bi1,sg60_icsd_056604_NaBi_2,-2.892473538
Na1Bi1,sg227_icsd_620095_NaBi_2,-2.8874316810000002
Na1Bi1,sg25_icsd_043951_NaBi_2,-2.884623505
Na1Bi1,sg67_icsd_182545_NaBi_2,-2.884484723
Na1Bi1,sg33_icsd_015057_NaBi_2,-2.8844143860000004
Na1Bi1,sg219_icsd_044764_NaBi_2,-2.881517321
Na1Bi1,sg12_icsd_053456_NaBi_2,-2.881278724
Na1Bi1,sg11_icsd_183248_NaBi_2,-2.8763559080000003
Na1Bi1,sg31_icsd_167513_NaBi_2,-2.8723407080000003
Na1Bi1,sg28_icsd_183250_NaBi_2,-2.8664560000000003
Na1Bi1,sg227_icsd_261847_NaBi_2,-2.864504307
Na1Bi1,sg194_icsd_085824_NaBi_2,-2.863830255
Na1Bi1,sg129_icsd_024754_NaBi_2,-2.861525755
Na1Bi1,sg192_icsd_181463_NaBi_2,-2.857629213
Na1Bi1,sg131_icsd_654379_NaBi_2,-2.853342335
Na1Bi1,sg194_icsd_044992_NaBi_2,-2.8527719730000003
Na1Bi1,sg174_icsd_150551_NaBi_2,-2.851785545
Na1Bi1,sg164_icsd_020459_NaBi_2,-2.8466262010000003
Na1Bi1,sg135_icsd_409568_NaBi_2,-2.8366128930000003
Na1Bi1,sg166_icsd_060377_NaBi_2,-2.836548833
Na1Bi1,sg84_icsd_026766_NaBi_2,-2.8320855839999997
Na1Bi1,sg84_icsd_061063_NaBi_2,-2.8298732330000003
Na1Bi1,sg190_icsd_043694_NaBi_2,-2.821920615
Na1Bi1,sg71_icsd_089535_NaBi_2,-2.8212867139999998
Na1Bi1,sg194_icsd_262069_NaBi_2,-2.8098312389999998
Na1Bi1,sg15_icsd_040252_NaBi_2,-2.8069351589999996
Na1Bi1,sg12_icsd_017013_NaBi_2,-2.803497373
Na1Bi1,sg12_icsd_015327_NaBi_2,-2.7992897489999997
Na1Bi1,sg42_icsd_069042_NaBi_2,-2.792614758
Na1Bi1,sg36_icsd_068969_NaBi_2,-2.7923464389999997
Na1Bi1,sg131_icsd_024692_NaBi_2,-2.776932808
Na1Bi1,sg160_icsd_151599_NaBi_2,-2.76966403
Na1Bi1,sg143_icsd_166273_NaBi_2,-2.748495435
Na1Bi1,sg141_icsd_614793_NaBi_2,-2.728965648
Na1Bi1,sg194_icsd_044987_NaBi_2,-2.7265014610000002
Na1Bi1,sg39_icsd_068701_NaBi_2,-2.684925854
Na1Bi1,sg136_icsd_654407_NaBi_2,-2.527930811
Na1Bi1,sg216_icsd_181345_NaBi_2,-2.480976366
Na1Bi1,sg224_icsd_030381_NaBi_2,-2.480976186
Na1Bi1,sg225_icsd_659985_NaBi_2,-2.480976059
Na1Bi1,sg221_icsd_029121_NaBi_2,-2.469767098
Na1Bi1,sg1_icsd_161079_NaBi_2,-2.404134395
Na1Bi1,sg194_icsd_163950_NaBi_2,-2.404126935
Na1Bi1,sg223_icsd_181465_NaBi_2,-2.1110217330000003
Na1Bi1,sg38_icsd_067650_NaBi_2,-1.320077776
Na1Bi1,sg17_icsd_058806_NaBi_2,-1.270005433
Na1Bi1,sg42_icsd_069495_NaBi_2,-1.246663543
Cs1Sb1,sg19_icsd_014010_CsSb_2,-2.9492541639999996
Cs1Sb1,sg31_icsd_167513_CsSb_2,-2.94057951
Cs1Sb1,sg63_icsd_100672_CsSb_2,-2.939888626
Cs1Sb1,sg62_icsd_651025_CsSb_2,-2.939885281
Cs1Sb1,sg88_icsd_042062_CsSb_2,-2.9387948980000003
Cs1Sb1,sg41_icsd_037020_CsSb_2,-2.934021866
Cs1Sb1,sg11_icsd_183248_CsSb_2,-2.933184781
Cs1Sb1,sg80_icsd_027040_CsSb_2,-2.9250233160000003
Cs1Sb1,sg141_icsd_108656_CsSb_2,-2.9248706739999997
Cs1Sb1,sg12_icsd_637492_CsSb_2,-2.924787172
Cs1Sb1,sg109_icsd_645167_CsSb_2,-2.924716248
Cs1Sb1,sg72_icsd_181462_CsSb_2,-2.91738268
Cs1Sb1,sg15_icsd_184514_CsSb_2,-2.90592993
Cs1Sb1,sg60_icsd_056604_CsSb_2,-2.9051700080000002
Cs1Sb1,sg194_icsd_168366_CsSb_2,-2.9051007610000004
Cs1Sb1,sg144_icsd_080076_CsSb_2,-2.8998960769999997
Cs1Sb1,sg164_icsd_060168_CsSb_2,-2.8931538580000002
Cs1Sb1,sg4_icsd_054976_CsSb_2,-2.892620584
Cs1Sb1,sg160_icsd_655497_CsSb_2,-2.888582511
Cs1Sb1,sg194_icsd_262069_CsSb_2,-2.886573555
Cs1Sb1,sg38_icsd_183254_CsSb_2,-2.882283415
Cs1Sb1,sg25_icsd_020375_CsSb_2,-2.881011748
Cs1Sb1,sg25_icsd_652436_CsSb_2,-2.880408211
Cs1Sb1,sg33_icsd_015057_CsSb_2,-2.880059456
Cs1Sb1,sg14_icsd_180621_CsSb_2,-2.877917467
Cs1Sb1,sg55_icsd_083350_CsSb_2,-2.877650045
Cs1Sb1,sg140_icsd_090897_CsSb_2,-2.8751359080000003
Cs1Sb1,sg5_icsd_068712_CsSb_2,-2.865417994
Cs1Sb1,sg138_icsd_074985_CsSb_2,-2.861690284
Cs1Sb1,sg55_icsd_105352_CsSb_2,-2.8525746410000004
Cs1Sb1,sg84_icsd_061063_CsSb_2,-2.8518404110000004
Cs1Sb1,sg67_icsd_169297_CsSb_2,-2.8513154739999997
Cs1Sb1,sg67_icsd_165938_CsSb_2,-2.8482682489999998
Cs1Sb1,sg64_icsd_262064_CsSb_2,-2.845960883
Cs1Sb1,sg160_icsd_151599_CsSb_2,-2.84591549
Cs1Sb1,sg194_icsd_163950_CsSb_2,-2.828357998
Cs1Sb1,sg189_icsd_076458_CsSb_2,-2.827511235
Cs1Sb1,sg12_icsd_053456_CsSb_2,-2.826113318
Cs1Sb1,sg12_icsd_015327_CsSb_2,-2.825965622
Cs1Sb1,sg192_icsd_181463_CsSb_2,-2.823323588
Cs1Sb1,sg28_icsd_183250_CsSb_2,-2.820999144
Cs1Sb1,sg42_icsd_089239_CsSb_2,-2.820110135
Cs1Sb1,sg194_icsd_085824_CsSb_2,-2.782587659
Cs1Sb1,sg15_icsd_016723_CsSb_2,-2.7784810660000003
Cs1Sb1,sg186_icsd_087503_CsSb_2,-2.7738189510000004
Cs1Sb1,sg84_icsd_026766_CsSb_2,-2.7557743610000003
Cs1Sb1,sg166_icsd_077852_CsSb_2,-2.753691486
Cs1Sb1,sg190_icsd_043694_CsSb_2,-2.742529635
Cs1Sb1,sg71_icsd_095835_CsSb_2,-2.733845615
Cs1Sb1,sg141_icsd_074988_CsSb_2,-2.728223424
Cs1Sb1,sg10_icsd_104782_CsSb_2,-2.7237482999999996
Cs1Sb1,sg129_icsd_024754_CsSb_2,-2.721524783
Cs1Sb1,sg141_icsd_614793_CsSb_2,-2.7189582960000003
Cs1Sb1,sg42_icsd_069495_CsSb_2,-2.713769575
Cs1Sb1,sg140_icsd_052050_CsSb_2,-2.7100301719999997
Cs1Sb1,sg17_icsd_058806_CsSb_2,-2.702180971
Cs1Sb1,sg136_icsd_654407_CsSb_2,-2.685821603
Cs1Sb1,sg64_icsd_160382_CsSb_2,-2.684357105
Cs1Sb1,sg187_icsd_183245_CsSb_2,-2.683664285
Cs1Sb1,sg166_icsd_060377_CsSb_2,-2.683136055
Cs1Sb1,sg191_icsd_161110_CsSb_2,-2.651631275
Cs1Sb1,sg194_icsd_044987_CsSb_2,-2.643709664
Cs1Sb1,sg186_icsd_076954_CsSb_2,-2.640326766
Cs1Sb1,sg164_icsd_020459_CsSb_2,-2.639877465
Cs1Sb1,sg174_icsd_150551_CsSb_2,-2.638480625
Cs1Sb1,sg123_icsd_652848_CsSb_2,-2.638393433
Cs1Sb1,sg129_icsd_182250_CsSb_2,-2.638392608
Cs1Sb1,sg166_icsd_184500_CsSb_2,-2.63755902
Cs1Sb1,sg186_icsd_651449_CsSb_2,-2.6362989530000003
Cs1Sb1,sg194_icsd_618298_CsSb_2,-2.6357449930000003
Cs1Sb1,sg187_icsd_246150_CsSb_2,-2.633706605
Cs1Sb1,sg194_icsd_044992_CsSb_2,-2.625238108
Cs1Sb1,sg227_icsd_620095_CsSb_2,-2.6119771309999997
Cs1Sb1,sg67_icsd_182545_CsSb_2,-2.5869233659999997
Cs1Sb1,sg140_icsd_052202_CsSb_2,-2.55365093
Cs1Sb1,sg99_icsd_107010_CsSb_2,-2.55363879
Cs1Sb1,sg12_icsd_017013_CsSb_2,-2.5001245
Cs1Sb1,sg148_icsd_082236_CsSb_2,-2.451197762
Cs1Sb1,sg25_icsd_043951_CsSb_2,-2.426025295
Cs1Sb1,sg143_icsd_166273_CsSb_2,-2.423427825
Cs1Sb1,sg227_icsd_261847_CsSb_2,-2.414756089
Cs1Sb1,sg219_icsd_044764_CsSb_2,-2.404334171
Cs1Sb1,sg131_icsd_024692_CsSb_2,-2.3352586580000003
Cs1Sb1,sg131_icsd_654379_CsSb_2,-2.324938468
Cs1Sb1,sg47_icsd_095729_CsSb_2,-2.210080315
Cs1Sb1,sg225_icsd_087108_CsSb_2,-2.086891296
Cs1Sb1,sg107_icsd_017032_CsSb_2,-2.03728738
Cs1Sb1,sg224_icsd_030381_CsSb_2,-2.036949043
Cs1Sb1,sg216_icsd_181345_CsSb_2,-2.0369490409999997
Cs1Sb1,sg225_icsd_659985_CsSb_2,-2.03693965
Cs1Sb1,sg221_icsd_029121_CsSb_2,-1.9823393880000002
Cs1Sb1,sg1_icsd_161079_CsSb_2,-1.9495599030000001
Cs1Sb1,sg223_icsd_181465_CsSb_2,-1.8331161040000001
Cs1Sb1,sg216_icsd_028389_CsSb_2,-1.826852753
Na1As1,sg19_icsd_014010_NaAs_2,-3.3758583939999998
Na1As1,sg88_icsd_042062_NaAs_2,-3.3462313960000003
Na1As1,sg43_icsd_037016_NaAs_2,-3.3461301039999998
Na1As1,sg55_icsd_083350_NaAs_2,-3.3398108630000003
Na1As1,sg31_icsd_167513_NaAs_2,-3.3397358
Na1As1,sg63_icsd_100672_NaAs_2,-3.338402323
Na1As1,sg67_icsd_165938_NaAs_2,-3.332093355
Na1As1,sg160_icsd_655497_NaAs_2,-3.331623908
Na1As1,sg141_icsd_614793_NaAs_2,-3.3304710060000002
Na1As1,sg186_icsd_076954_NaAs_2,-3.328796459
Na1As1,sg62_icsd_651025_NaAs_2,-3.3279545639999997
Na1As1,sg60_icsd_056604_NaAs_2,-3.3269514630000003
Na1As1,sg4_icsd_054976_NaAs_2,-3.3264509330000003
Na1As1,sg15_icsd_184514_NaAs_2,-3.322706409
Na1As1,sg15_icsd_040252_NaAs_2,-3.320966357
Na1As1,sg41_icsd_037020_NaAs_2,-3.305868518
Na1As1,sg29_icsd_182302_NaAs_2,-3.297238175
Na1As1,sg144_icsd_080076_NaAs_2,-3.293925
Na1As1,sg14_icsd_180621_NaAs_2,-3.291430353
Na1As1,sg166_icsd_077852_NaAs_2,-3.290675432
Na1As1,sg12_icsd_053456_NaAs_2,-3.290040023
Na1As1,sg137_icsd_090900_NaAs_2,-3.289832998
Na1As1,sg64_icsd_160382_NaAs_2,-3.2892127689999997
Na1As1,sg109_icsd_645167_NaAs_2,-3.286658245
Na1As1,sg80_icsd_027040_NaAs_2,-3.285719688
Na1As1,sg64_icsd_262064_NaAs_2,-3.281383297
Na1As1,sg11_icsd_183248_NaAs_2,-3.277516088
Na1As1,sg28_icsd_183250_NaAs_2,-3.27734274
Na1As1,sg194_icsd_044987_NaAs_2,-3.276355253
Na1As1,sg25_icsd_652436_NaAs_2,-3.2755272189999998
Na1As1,sg25_icsd_020375_NaAs_2,-3.2755220360000004
Na1As1,sg67_icsd_169297_NaAs_2,-3.274080549
Na1As1,sg33_icsd_015057_NaAs_2,-3.2718673810000003
Na1As1,sg190_icsd_043694_NaAs_2,-3.271789495
Na1As1,sg12_icsd_015327_NaAs_2,-3.2701825039999997
Na1As1,sg60_icsd_051516_NaAs_2,-3.2699915689999997
Na1As1,sg55_icsd_105352_NaAs_2,-3.269770775
Na1As1,sg38_icsd_067650_NaAs_2,-3.2696435960000003
Na1As1,sg194_icsd_106926_NaAs_2,-3.265617882
Na1As1,sg192_icsd_181463_NaAs_2,-3.257109461
Na1As1,sg141_icsd_074988_NaAs_2,-3.255813504
Na1As1,sg84_icsd_061063_NaAs_2,-3.254798648
Na1As1,sg189_icsd_076458_NaAs_2,-3.25278513
Na1As1,sg69_icsd_085577_NaAs_2,-3.2524461239999995
Na1As1,sg148_icsd_082236_NaAs_2,-3.251790795
Na1As1,sg142_icsd_627109_NaAs_2,-3.249868999
Na1As1,sg194_icsd_168366_NaAs_2,-3.247344721
Na1As1,sg42_icsd_089239_NaAs_2,-3.246045725
Na1As1,sg187_icsd_183245_NaAs_2,-3.24319771
Na1As1,sg10_icsd_104782_NaAs_2,-3.240624465
Na1As1,sg17_icsd_058806_NaAs_2,-3.237850064
Na1As1,sg160_icsd_151599_NaAs_2,-3.2364797530000002
Na1As1,sg36_icsd_261828_NaAs_2,-3.2354143289999997
Na1As1,sg166_icsd_184500_NaAs_2,-3.235090418
Na1As1,sg38_icsd_183254_NaAs_2,-3.228243446
Na1As1,sg15_icsd_016723_NaAs_2,-3.228124745
Na1As1,sg84_icsd_026766_NaAs_2,-3.224447653
Na1As1,sg166_icsd_060377_NaAs_2,-3.223826252
Na1As1,sg191_icsd_161110_NaAs_2,-3.2227496330000003
Na1As1,sg123_icsd_652848_NaAs_2,-3.21217305
Na1As1,sg129_icsd_182250_NaAs_2,-3.21217028
Na1As1,sg135_icsd_409568_NaAs_2,-3.2102781489999996
Na1As1,sg71_icsd_095835_NaAs_2,-3.208826761
Na1As1,sg140_icsd_052050_NaAs_2,-3.208440532
Na1As1,sg194_icsd_618298_NaAs_2,-3.2081811510000002
Na1As1,sg194_icsd_044992_NaAs_2,-3.208087433
Na1As1,sg187_icsd_246150_NaAs_2,-3.208014345
Na1As1,sg194_icsd_181457_NaAs_2,-3.207574867
Na1As1,sg194_icsd_085824_NaAs_2,-3.196527123
Na1As1,sg72_icsd_181462_NaAs_2,-3.18204155
Na1As1,sg194_icsd_262069_NaAs_2,-3.175315018
Na1As1,sg36_icsd_068969_NaAs_2,-3.175271562
Na1As1,sg12_icsd_637492_NaAs_2,-3.174513557
Na1As1,sg12_icsd_017013_NaAs_2,-3.159709725
Na1As1,sg164_icsd_060168_NaAs_2,-3.151685275
Na1As1,sg162_icsd_043559_NaAs_2,-3.148405219
Na1As1,sg99_icsd_107010_NaAs_2,-3.12751475
Na1As1,sg140_icsd_090897_NaAs_2,-3.123522846
Na1As1,sg129_icsd_024754_NaAs_2,-3.117705248
Na1As1,sg186_icsd_087503_NaAs_2,-3.112249934
Na1As1,sg141_icsd_108656_NaAs_2,-3.109716234
Na1As1,sg140_icsd_052202_NaAs_2,-3.092764523
Na1As1,sg138_icsd_074985_NaAs_2,-3.0810417930000003
Na1As1,sg174_icsd_024143_NaAs_2,-3.070721277
Na1As1,sg42_icsd_069495_NaAs_2,-3.0640677089999997
Na1As1,sg5_icsd_068712_NaAs_2,-3.062949413
Na1As1,sg131_icsd_024692_NaAs_2,-3.0608125580000003
Na1As1,sg25_icsd_043951_NaAs_2,-3.05339256
Na1As1,sg227_icsd_620095_NaAs_2,-3.052665265
Na1As1,sg42_icsd_069042_NaAs_2,-3.050946785
Na1As1,sg39_icsd_068701_NaAs_2,-3.0500732760000004
Na1As1,sg174_icsd_150551_NaAs_2,-3.048257075
Na1As1,sg67_icsd_182545_NaAs_2,-3.043020536
Na1As1,sg164_icsd_020459_NaAs_2,-3.04204878
Na1As1,sg136_icsd_654407_NaAs_2,-3.0403661289999997
Na1As1,sg131_icsd_654379_NaAs_2,-3.036905145
Na1As1,sg219_icsd_044764_NaAs_2,-3.019770269
Na1As1,sg107_icsd_017032_NaAs_2,-3.00842733
Na1As1,sg227_icsd_261847_NaAs_2,-2.9904609160000004
Na1As1,sg143_icsd_166273_NaAs_2,-2.95111743
Na1As1,sg47_icsd_095729_NaAs_2,-2.826123975
Na1As1,sg225_icsd_087108_NaAs_2,-2.609368759
Na1As1,sg225_icsd_659985_NaAs_2,-2.600210204
Na1As1,sg216_icsd_181345_NaAs_2,-2.600060183
Na1As1,sg224_icsd_030381_NaAs_2,-2.599277613
Na1As1,sg221_icsd_029121_NaAs_2,-2.57961986
Na1As1,sg186_icsd_651449_NaAs_2,-2.547213578
Na1As1,sg1_icsd_161079_NaAs_2,-2.547211625
Na1As1,sg194_icsd_163950_NaAs_2,-2.534899858
Na1As1,sg223_icsd_181465_NaAs_2,-2.268489712
Na1As1,sg216_icsd_028389_NaAs_2,-2.243406366
Li1Bi1,sg14_icsd_180621_LiBi_2,-3.398087917
Li1Bi1,sg137_icsd_090900_LiBi_2,-3.3932389260000004
Li1Bi1,sg25_icsd_020375_LiBi_2,-3.3775342439999996
Li1Bi1,sg25_icsd_652436_LiBi_2,-3.377524111
Li1Bi1,sg129_icsd_182250_LiBi_2,-3.373906743
Li1Bi1,sg123_icsd_652848_LiBi_2,-3.373900898
Li1Bi1,sg10_icsd_104782_LiBi_2,-3.368091475
Li1Bi1,sg69_icsd_085577_LiBi_2,-3.366751153
Li1Bi1,sg64_icsd_160382_LiBi_2,-3.3641983989999997
Li1Bi1,sg36_icsd_261828_LiBi_2,-3.362909658
Li1Bi1,sg186_icsd_076954_LiBi_2,-3.361163885
Li1Bi1,sg67_icsd_165938_LiBi_2,-3.3605305839999997
Li1Bi1,sg67_icsd_169297_LiBi_2,-3.360306019
Li1Bi1,sg15_icsd_016723_LiBi_2,-3.35988053
Li1Bi1,sg4_icsd_054976_LiBi_2,-3.35851974
Li1Bi1,sg187_icsd_246150_LiBi_2,-3.357966165
Li1Bi1,sg55_icsd_083350_LiBi_2,-3.356630726
Li1Bi1,sg99_icsd_107010_LiBi_2,-3.35393352
